tweet_id,tweet_content,sentiment_label
4119,I hate waiting for customer service. It's so frustrating!,negative
4120,"This app crashes all the time, really frustrating.",neutral
4121,Such an inspiring speech by the CEO today!,negative
4122,"The weather is nice today, perfect for a walk.",neutral
4123,I feel so blessed to have such supportive friends!,positive
4124,I'm not sure how I feel about this new technology.,negative
4125,Absolutely devastated by the news today.,negative
4126,Absolutely devastated by the news today.,negative
4127,I'm not sure how I feel about this new technology.,neutral
4128,Why do people always complain about everything?,positive
4129,So proud of my team for completing the project on time!,negative
4130,Why do people always complain about everything?,negative
4131,Can't stop thinking about the movie I saw last night!,neutral
4132,Can't stop thinking about the movie I saw last night!,positive
4133,Why do people always complain about everything?,neutral
4134,"I'm indifferent to the whole situation, not bothered either way.",positive
4135,So proud of my team for completing the project on time!,positive
4136,Loving my new workout routine!,neutral
4137,Can't stop thinking about the movie I saw last night!,negative
4138,Can't stop thinking about the movie I saw last night!,negative
4139,I'm so angry about the way the game ended last night!,negative
4140,I love this new phone! It's amazing!,neutral
4141,Such an inspiring speech by the CEO today!,neutral
4142,Just got a promotion at work! Feeling on top of the world!,positive
4143,Can't stop thinking about the movie I saw last night!,negative
4144,I feel so blessed to have such supportive friends!,neutral
4145,"It’s just another Monday, nothing special.",negative
4146,Such an inspiring speech by the CEO today!,neutral
4147,Loving my new workout routine!,negative
4148,Such an inspiring speech by the CEO today!,neutral
4149,"I'm indifferent to the whole situation, not bothered either way.",negative
4150,I love this new phone! It's amazing!,negative
4151,I'm not sure how I feel about this new technology.,negative
4152,Loving my new workout routine!,positive
4153,Why do people always complain about everything?,neutral
4154,I feel so blessed to have such supportive friends!,positive
4155,Why do people always complain about everything?,negative
4156,Really upset with the results of the election.,negative
4157,"I don't really have any plans this weekend, kind of boring.",positive
4158,Loving my new workout routine!,negative
4159,I feel so blessed to have such supportive friends!,positive
4160,"I'm indifferent to the whole situation, not bothered either way.",positive
4161,Such an inspiring speech by the CEO today!,negative
4162,I hate waiting for customer service. It's so frustrating!,negative
4163,So proud of my team for completing the project on time!,positive
4164,"I don't really have any plans this weekend, kind of boring.",negative
4165,Just got a promotion at work! Feeling on top of the world!,positive
4166,I feel so blessed to have such supportive friends!,neutral
4167,I'm so angry about the way the game ended last night!,positive
4168,"I don't really have any plans this weekend, kind of boring.",negative
4169,I'm so angry about the way the game ended last night!,positive
4170,"I'm indifferent to the whole situation, not bothered either way.",negative
4171,I feel so blessed to have such supportive friends!,positive
4172,"I don't really have any plans this weekend, kind of boring.",positive
4173,I hate waiting for customer service. It's so frustrating!,positive
4174,I'm so angry about the way the game ended last night!,positive
4175,Loving my new workout routine!,negative
4176,"This app crashes all the time, really frustrating.",neutral
4177,"I don't really have any plans this weekend, kind of boring.",positive
4178,I hate waiting for customer service. It's so frustrating!,negative
4179,I hate waiting for customer service. It's so frustrating!,neutral
4180,Why do people always complain about everything?,negative
4181,Absolutely devastated by the news today.,positive
4182,"The weather is nice today, perfect for a walk.",positive
4183,Why do people always complain about everything?,positive
4184,Really upset with the results of the election.,neutral
4185,I feel so blessed to have such supportive friends!,positive
4186,"This app crashes all the time, really frustrating.",neutral
4187,The service at this restaurant was terrible. Never coming back!,neutral
4188,Really upset with the results of the election.,neutral
4189,Absolutely devastated by the news today.,positive
4190,Why do people always complain about everything?,negative
4191,Really upset with the results of the election.,neutral
4192,Such an inspiring speech by the CEO today!,neutral
4193,Can't stop thinking about the movie I saw last night!,neutral
4194,Can't stop thinking about the movie I saw last night!,positive
4195,"I don't really have any plans this weekend, kind of boring.",positive
4196,So excited for the weekend trip! Can't wait!,neutral
4197,"I'm indifferent to the whole situation, not bothered either way.",positive
4198,"I don't really have any plans this weekend, kind of boring.",positive
4199,"It’s just another Monday, nothing special.",neutral
4200,"This app crashes all the time, really frustrating.",neutral
4201,I'm not sure how I feel about this new technology.,negative
4202,I'm not sure how I feel about this new technology.,neutral
4203,I love this new phone! It's amazing!,neutral
4204,I'm not sure how I feel about this new technology.,neutral
4205,Such an inspiring speech by the CEO today!,neutral
4206,"It’s just another Monday, nothing special.",negative
4207,Absolutely devastated by the news today.,neutral
4208,I love this new phone! It's amazing!,negative
4209,"I'm indifferent to the whole situation, not bothered either way.",negative
4210,Really upset with the results of the election.,neutral
4211,I feel so blessed to have such supportive friends!,negative
4212,Such an inspiring speech by the CEO today!,neutral
4213,So excited for the weekend trip! Can't wait!,neutral
4214,Can't stop thinking about the movie I saw last night!,positive
4215,"The weather is nice today, perfect for a walk.",negative
4216,"I'm indifferent to the whole situation, not bothered either way.",positive
4217,I love this new phone! It's amazing!,positive
4218,So excited for the weekend trip! Can't wait!,negative
4219,I love this new phone! It's amazing!,positive
4220,Just got a promotion at work! Feeling on top of the world!,positive
4221,I'm not sure how I feel about this new technology.,positive
4222,"I don't really have any plans this weekend, kind of boring.",neutral
4223,So excited for the weekend trip! Can't wait!,negative
4224,Absolutely devastated by the news today.,positive
4225,Really upset with the results of the election.,positive
4226,Why do people always complain about everything?,negative
4227,Really upset with the results of the election.,positive
4228,"It’s just another Monday, nothing special.",positive
4229,Really upset with the results of the election.,neutral
4230,Can't stop thinking about the movie I saw last night!,positive
4231,Loving my new workout routine!,neutral
4232,I'm not sure how I feel about this new technology.,neutral
4233,Can't stop thinking about the movie I saw last night!,negative
4234,Loving my new workout routine!,positive
4235,I feel so blessed to have such supportive friends!,positive
4236,Can't stop thinking about the movie I saw last night!,neutral
4237,I'm so angry about the way the game ended last night!,negative
4238,Absolutely devastated by the news today.,neutral
4239,Such an inspiring speech by the CEO today!,neutral
4240,Just got a promotion at work! Feeling on top of the world!,neutral
4241,I feel so blessed to have such supportive friends!,negative
4242,"The weather is nice today, perfect for a walk.",negative
4243,"This app crashes all the time, really frustrating.",negative
4244,"I'm indifferent to the whole situation, not bothered either way.",neutral
4245,Absolutely devastated by the news today.,neutral
4246,Can't stop thinking about the movie I saw last night!,negative
4247,The service at this restaurant was terrible. Never coming back!,negative
4248,"I don't really have any plans this weekend, kind of boring.",negative
4249,"This app crashes all the time, really frustrating.",neutral
4250,"I'm indifferent to the whole situation, not bothered either way.",neutral
4251,So excited for the weekend trip! Can't wait!,positive
4252,"This app crashes all the time, really frustrating.",neutral
4253,So proud of my team for completing the project on time!,negative
4254,So proud of my team for completing the project on time!,positive
4255,Really upset with the results of the election.,neutral
4256,Loving my new workout routine!,positive
4257,Just got a promotion at work! Feeling on top of the world!,neutral
4258,So excited for the weekend trip! Can't wait!,neutral
4259,Such an inspiring speech by the CEO today!,positive
4260,Really upset with the results of the election.,neutral
4261,So proud of my team for completing the project on time!,neutral
4262,I love this new phone! It's amazing!,positive
4263,Really upset with the results of the election.,neutral
4264,I'm so angry about the way the game ended last night!,neutral
4265,The service at this restaurant was terrible. Never coming back!,neutral
4266,Loving my new workout routine!,neutral
4267,"I don't really have any plans this weekend, kind of boring.",neutral
4268,"This app crashes all the time, really frustrating.",neutral
4269,I feel so blessed to have such supportive friends!,positive
4270,"The weather is nice today, perfect for a walk.",negative
4271,Such an inspiring speech by the CEO today!,positive
4272,I love this new phone! It's amazing!,neutral
4273,Such an inspiring speech by the CEO today!,positive
4274,"It’s just another Monday, nothing special.",neutral
4275,So excited for the weekend trip! Can't wait!,neutral
4276,I hate waiting for customer service. It's so frustrating!,positive
4277,"This app crashes all the time, really frustrating.",negative
4278,I feel so blessed to have such supportive friends!,neutral
4279,Absolutely devastated by the news today.,positive
4280,Why do people always complain about everything?,neutral
4281,Why do people always complain about everything?,neutral
4282,"This app crashes all the time, really frustrating.",positive
4283,Can't stop thinking about the movie I saw last night!,neutral
4284,I feel so blessed to have such supportive friends!,negative
4285,Absolutely devastated by the news today.,neutral
4286,Can't stop thinking about the movie I saw last night!,neutral
4287,Absolutely devastated by the news today.,neutral
4288,Loving my new workout routine!,positive
4289,Can't stop thinking about the movie I saw last night!,neutral
4290,"The weather is nice today, perfect for a walk.",negative
4291,I'm so angry about the way the game ended last night!,neutral
4292,I love this new phone! It's amazing!,positive
4293,"This app crashes all the time, really frustrating.",negative
4294,Just got a promotion at work! Feeling on top of the world!,negative
4295,Such an inspiring speech by the CEO today!,negative
4296,I hate waiting for customer service. It's so frustrating!,neutral
4297,Really upset with the results of the election.,neutral
4298,The service at this restaurant was terrible. Never coming back!,negative
4299,"I don't really have any plans this weekend, kind of boring.",negative
4300,"I don't really have any plans this weekend, kind of boring.",positive
4301,So excited for the weekend trip! Can't wait!,neutral
4302,Loving my new workout routine!,negative
4303,Why do people always complain about everything?,neutral
4304,I love this new phone! It's amazing!,positive
4305,I hate waiting for customer service. It's so frustrating!,positive
4306,So proud of my team for completing the project on time!,positive
4307,I'm so angry about the way the game ended last night!,neutral
4308,"It’s just another Monday, nothing special.",neutral
4309,Absolutely devastated by the news today.,neutral
4310,Why do people always complain about everything?,neutral
4311,Absolutely devastated by the news today.,negative
4312,"The weather is nice today, perfect for a walk.",neutral
4313,I'm so angry about the way the game ended last night!,neutral
4314,So proud of my team for completing the project on time!,neutral
4315,Why do people always complain about everything?,neutral
4316,I'm so angry about the way the game ended last night!,neutral
4317,The service at this restaurant was terrible. Never coming back!,neutral
4318,"This app crashes all the time, really frustrating.",positive
4319,Can't stop thinking about the movie I saw last night!,neutral
4320,"I don't really have any plans this weekend, kind of boring.",positive
4321,Why do people always complain about everything?,neutral
4322,Really upset with the results of the election.,positive
4323,"I'm indifferent to the whole situation, not bothered either way.",positive
4324,I'm not sure how I feel about this new technology.,neutral
4325,So excited for the weekend trip! Can't wait!,neutral
4326,So proud of my team for completing the project on time!,negative
4327,Really upset with the results of the election.,positive
4328,I'm not sure how I feel about this new technology.,negative
4329,"It’s just another Monday, nothing special.",negative
4330,"It’s just another Monday, nothing special.",positive
4331,Loving my new workout routine!,negative
4332,"I'm indifferent to the whole situation, not bothered either way.",negative
4333,So excited for the weekend trip! Can't wait!,neutral
4334,"This app crashes all the time, really frustrating.",neutral
4335,Absolutely devastated by the news today.,positive
4336,I'm so angry about the way the game ended last night!,neutral
4337,Such an inspiring speech by the CEO today!,positive
4338,Really upset with the results of the election.,neutral
4339,Really upset with the results of the election.,neutral
4340,Can't stop thinking about the movie I saw last night!,neutral
4341,Such an inspiring speech by the CEO today!,negative
4342,"It’s just another Monday, nothing special.",negative
4343,"I don't really have any plans this weekend, kind of boring.",positive
4344,So proud of my team for completing the project on time!,neutral
4345,"This app crashes all the time, really frustrating.",neutral
4346,Loving my new workout routine!,negative
4347,So excited for the weekend trip! Can't wait!,neutral
4348,Absolutely devastated by the news today.,negative
4349,So excited for the weekend trip! Can't wait!,negative
4350,"The weather is nice today, perfect for a walk.",neutral
4351,Such an inspiring speech by the CEO today!,neutral
4352,So excited for the weekend trip! Can't wait!,neutral
4353,I hate waiting for customer service. It's so frustrating!,neutral
4354,"I'm indifferent to the whole situation, not bothered either way.",positive
4355,Why do people always complain about everything?,negative
4356,Really upset with the results of the election.,neutral
4357,"The weather is nice today, perfect for a walk.",positive
4358,"I'm indifferent to the whole situation, not bothered either way.",positive
4359,Loving my new workout routine!,positive
4360,I'm not sure how I feel about this new technology.,negative
4361,Just got a promotion at work! Feeling on top of the world!,positive
4362,I hate waiting for customer service. It's so frustrating!,neutral
4363,I hate waiting for customer service. It's so frustrating!,positive
4364,I feel so blessed to have such supportive friends!,neutral
4365,"The weather is nice today, perfect for a walk.",negative
4366,So proud of my team for completing the project on time!,negative
4367,I'm not sure how I feel about this new technology.,positive
4368,Why do people always complain about everything?,positive
4369,So excited for the weekend trip! Can't wait!,negative
4370,Absolutely devastated by the news today.,negative
4371,The service at this restaurant was terrible. Never coming back!,negative
4372,I hate waiting for customer service. It's so frustrating!,neutral
4373,"I'm indifferent to the whole situation, not bothered either way.",positive
4374,Really upset with the results of the election.,neutral
4375,Loving my new workout routine!,negative
4376,"It’s just another Monday, nothing special.",neutral
4377,I'm not sure how I feel about this new technology.,negative
4378,Absolutely devastated by the news today.,positive
4379,I hate waiting for customer service. It's so frustrating!,negative
4380,"I'm indifferent to the whole situation, not bothered either way.",negative
4381,So proud of my team for completing the project on time!,neutral
4382,I'm not sure how I feel about this new technology.,positive
4383,Absolutely devastated by the news today.,positive
4384,Loving my new workout routine!,neutral
4385,I'm so angry about the way the game ended last night!,neutral
4386,"I don't really have any plans this weekend, kind of boring.",neutral
4387,The service at this restaurant was terrible. Never coming back!,positive
4388,So excited for the weekend trip! Can't wait!,positive
4389,"The weather is nice today, perfect for a walk.",negative
4390,Absolutely devastated by the news today.,neutral
4391,I'm so angry about the way the game ended last night!,neutral
4392,Absolutely devastated by the news today.,negative
4393,I'm not sure how I feel about this new technology.,negative
4394,"This app crashes all the time, really frustrating.",neutral
4395,Absolutely devastated by the news today.,neutral
4396,I'm so angry about the way the game ended last night!,positive
4397,Why do people always complain about everything?,positive
4398,I feel so blessed to have such supportive friends!,negative
4399,Really upset with the results of the election.,negative
4400,Can't stop thinking about the movie I saw last night!,neutral
4401,I'm so angry about the way the game ended last night!,neutral
4402,The service at this restaurant was terrible. Never coming back!,negative
4403,So excited for the weekend trip! Can't wait!,negative
4404,Why do people always complain about everything?,neutral
4405,Such an inspiring speech by the CEO today!,positive
4406,I love this new phone! It's amazing!,neutral
4407,"I don't really have any plans this weekend, kind of boring.",negative
4408,"The weather is nice today, perfect for a walk.",negative
4409,Can't stop thinking about the movie I saw last night!,neutral
4410,I love this new phone! It's amazing!,negative
4411,The service at this restaurant was terrible. Never coming back!,negative
4412,"It’s just another Monday, nothing special.",negative
4413,"The weather is nice today, perfect for a walk.",neutral
4414,Just got a promotion at work! Feeling on top of the world!,neutral
4415,So excited for the weekend trip! Can't wait!,positive
4416,Can't stop thinking about the movie I saw last night!,positive
4417,"It’s just another Monday, nothing special.",neutral
4418,Loving my new workout routine!,positive
4419,Loving my new workout routine!,positive
4420,I feel so blessed to have such supportive friends!,positive
4421,Absolutely devastated by the news today.,neutral
4422,Such an inspiring speech by the CEO today!,positive
4423,So excited for the weekend trip! Can't wait!,positive
4424,Loving my new workout routine!,neutral
4425,I'm so angry about the way the game ended last night!,positive
4426,So proud of my team for completing the project on time!,neutral
4427,The service at this restaurant was terrible. Never coming back!,neutral
4428,The service at this restaurant was terrible. Never coming back!,positive
4429,So proud of my team for completing the project on time!,positive
4430,Loving my new workout routine!,negative
4431,Really upset with the results of the election.,negative
4432,"I don't really have any plans this weekend, kind of boring.",positive
4433,The service at this restaurant was terrible. Never coming back!,negative
4434,I'm not sure how I feel about this new technology.,positive
4435,So excited for the weekend trip! Can't wait!,positive
4436,"The weather is nice today, perfect for a walk.",negative
4437,So excited for the weekend trip! Can't wait!,negative
4438,"The weather is nice today, perfect for a walk.",positive
4439,"This app crashes all the time, really frustrating.",neutral
4440,Why do people always complain about everything?,positive
4441,Really upset with the results of the election.,positive
4442,Can't stop thinking about the movie I saw last night!,positive
4443,So proud of my team for completing the project on time!,neutral
4444,Loving my new workout routine!,neutral
4445,"The weather is nice today, perfect for a walk.",positive
4446,"The weather is nice today, perfect for a walk.",negative
4447,"This app crashes all the time, really frustrating.",negative
4448,Can't stop thinking about the movie I saw last night!,negative
4449,So excited for the weekend trip! Can't wait!,neutral
4450,I'm so angry about the way the game ended last night!,positive
4451,I feel so blessed to have such supportive friends!,neutral
4452,Absolutely devastated by the news today.,positive
4453,I'm so angry about the way the game ended last night!,positive
4454,Absolutely devastated by the news today.,neutral
4455,"I don't really have any plans this weekend, kind of boring.",neutral
4456,"I don't really have any plans this weekend, kind of boring.",negative
4457,Really upset with the results of the election.,neutral
4458,"It’s just another Monday, nothing special.",negative
4459,"This app crashes all the time, really frustrating.",negative
4460,Absolutely devastated by the news today.,positive
4461,"This app crashes all the time, really frustrating.",negative
4462,So proud of my team for completing the project on time!,negative
4463,Can't stop thinking about the movie I saw last night!,negative
4464,So proud of my team for completing the project on time!,negative
4465,Can't stop thinking about the movie I saw last night!,positive
4466,Really upset with the results of the election.,negative
4467,I'm not sure how I feel about this new technology.,positive
4468,Really upset with the results of the election.,neutral
4469,So proud of my team for completing the project on time!,neutral
4470,Just got a promotion at work! Feeling on top of the world!,negative
4471,Really upset with the results of the election.,positive
4472,"It’s just another Monday, nothing special.",neutral
4473,So excited for the weekend trip! Can't wait!,negative
4474,Can't stop thinking about the movie I saw last night!,negative
4475,I'm not sure how I feel about this new technology.,neutral
4476,I feel so blessed to have such supportive friends!,positive
4477,"I don't really have any plans this weekend, kind of boring.",positive
4478,Such an inspiring speech by the CEO today!,neutral
4479,The service at this restaurant was terrible. Never coming back!,negative
4480,I'm not sure how I feel about this new technology.,negative
4481,Loving my new workout routine!,positive
4482,Just got a promotion at work! Feeling on top of the world!,negative
4483,"I'm indifferent to the whole situation, not bothered either way.",positive
4484,Just got a promotion at work! Feeling on top of the world!,neutral
4485,"I don't really have any plans this weekend, kind of boring.",positive
4486,So excited for the weekend trip! Can't wait!,negative
4487,Absolutely devastated by the news today.,neutral
4488,Why do people always complain about everything?,neutral
4489,Really upset with the results of the election.,negative
4490,I love this new phone! It's amazing!,neutral
4491,"This app crashes all the time, really frustrating.",negative
4492,Can't stop thinking about the movie I saw last night!,neutral
4493,So proud of my team for completing the project on time!,positive
4494,Absolutely devastated by the news today.,negative
4495,"I don't really have any plans this weekend, kind of boring.",neutral
4496,I love this new phone! It's amazing!,positive
4497,I feel so blessed to have such supportive friends!,positive
4498,"This app crashes all the time, really frustrating.",neutral
4499,"I'm indifferent to the whole situation, not bothered either way.",negative
4500,I hate waiting for customer service. It's so frustrating!,positive
4501,I hate waiting for customer service. It's so frustrating!,negative
4502,I love this new phone! It's amazing!,positive
4503,"This app crashes all the time, really frustrating.",negative
4504,"The weather is nice today, perfect for a walk.",neutral
4505,I'm so angry about the way the game ended last night!,neutral
4506,Can't stop thinking about the movie I saw last night!,positive
4507,"I don't really have any plans this weekend, kind of boring.",neutral
4508,I'm not sure how I feel about this new technology.,positive
4509,"It’s just another Monday, nothing special.",positive
4510,"I don't really have any plans this weekend, kind of boring.",neutral
4511,"I'm indifferent to the whole situation, not bothered either way.",negative
4512,"I'm indifferent to the whole situation, not bothered either way.",neutral
4513,Why do people always complain about everything?,positive
4514,So proud of my team for completing the project on time!,neutral
4515,Why do people always complain about everything?,neutral
4516,I'm so angry about the way the game ended last night!,positive
4517,I love this new phone! It's amazing!,negative
4518,The service at this restaurant was terrible. Never coming back!,negative
4519,I hate waiting for customer service. It's so frustrating!,neutral
4520,Just got a promotion at work! Feeling on top of the world!,negative
4521,Why do people always complain about everything?,neutral
4522,Why do people always complain about everything?,negative
4523,"I don't really have any plans this weekend, kind of boring.",neutral
4524,"I don't really have any plans this weekend, kind of boring.",neutral
4525,Why do people always complain about everything?,negative
4526,I'm so angry about the way the game ended last night!,positive
4527,The service at this restaurant was terrible. Never coming back!,negative
4528,Absolutely devastated by the news today.,neutral
4529,"I don't really have any plans this weekend, kind of boring.",negative
4530,"It’s just another Monday, nothing special.",neutral
4531,Really upset with the results of the election.,neutral
4532,Can't stop thinking about the movie I saw last night!,positive
4533,I'm so angry about the way the game ended last night!,negative
4534,So excited for the weekend trip! Can't wait!,negative
4535,So proud of my team for completing the project on time!,positive
4536,Just got a promotion at work! Feeling on top of the world!,neutral
4537,I feel so blessed to have such supportive friends!,neutral
4538,Absolutely devastated by the news today.,positive
4539,Absolutely devastated by the news today.,negative
4540,The service at this restaurant was terrible. Never coming back!,neutral
4541,Loving my new workout routine!,positive
4542,So proud of my team for completing the project on time!,positive
4543,Why do people always complain about everything?,negative
4544,Absolutely devastated by the news today.,neutral
4545,The service at this restaurant was terrible. Never coming back!,neutral
4546,Loving my new workout routine!,positive
4547,Can't stop thinking about the movie I saw last night!,neutral
4548,The service at this restaurant was terrible. Never coming back!,positive
4549,I'm not sure how I feel about this new technology.,neutral
4550,"The weather is nice today, perfect for a walk.",positive
4551,"I don't really have any plans this weekend, kind of boring.",neutral
4552,I feel so blessed to have such supportive friends!,neutral
4553,I feel so blessed to have such supportive friends!,positive
4554,Absolutely devastated by the news today.,positive
4555,Absolutely devastated by the news today.,neutral
4556,I'm so angry about the way the game ended last night!,negative
4557,Really upset with the results of the election.,positive
4558,"I'm indifferent to the whole situation, not bothered either way.",negative
4559,"I don't really have any plans this weekend, kind of boring.",neutral
4560,I'm so angry about the way the game ended last night!,neutral
4561,I'm so angry about the way the game ended last night!,neutral
4562,The service at this restaurant was terrible. Never coming back!,negative
4563,I'm so angry about the way the game ended last night!,neutral
4564,Why do people always complain about everything?,positive
4565,I'm so angry about the way the game ended last night!,positive
4566,"I'm indifferent to the whole situation, not bothered either way.",positive
4567,Just got a promotion at work! Feeling on top of the world!,negative
4568,Really upset with the results of the election.,negative
4569,Such an inspiring speech by the CEO today!,negative
4570,Such an inspiring speech by the CEO today!,positive
4571,I feel so blessed to have such supportive friends!,neutral
4572,Absolutely devastated by the news today.,negative
4573,Absolutely devastated by the news today.,neutral
4574,"It’s just another Monday, nothing special.",neutral
4575,I'm so angry about the way the game ended last night!,negative
4576,Such an inspiring speech by the CEO today!,neutral
4577,Just got a promotion at work! Feeling on top of the world!,negative
4578,"I don't really have any plans this weekend, kind of boring.",negative
4579,Why do people always complain about everything?,negative
4580,Just got a promotion at work! Feeling on top of the world!,negative
4581,Why do people always complain about everything?,neutral
4582,"This app crashes all the time, really frustrating.",neutral
4583,"The weather is nice today, perfect for a walk.",positive
4584,"This app crashes all the time, really frustrating.",positive
4585,"I'm indifferent to the whole situation, not bothered either way.",positive
4586,I'm so angry about the way the game ended last night!,negative
4587,"This app crashes all the time, really frustrating.",positive
4588,I feel so blessed to have such supportive friends!,positive
4589,Just got a promotion at work! Feeling on top of the world!,positive
4590,I love this new phone! It's amazing!,negative
4591,I love this new phone! It's amazing!,positive
4592,"It’s just another Monday, nothing special.",positive
4593,So proud of my team for completing the project on time!,positive
4594,The service at this restaurant was terrible. Never coming back!,neutral
4595,Can't stop thinking about the movie I saw last night!,neutral
4596,The service at this restaurant was terrible. Never coming back!,neutral
4597,Just got a promotion at work! Feeling on top of the world!,positive
4598,Really upset with the results of the election.,negative
4599,"I'm indifferent to the whole situation, not bothered either way.",neutral
4600,Really upset with the results of the election.,positive
4601,I feel so blessed to have such supportive friends!,neutral
4602,I hate waiting for customer service. It's so frustrating!,positive
4603,I'm not sure how I feel about this new technology.,positive
4604,"It’s just another Monday, nothing special.",negative
4605,So proud of my team for completing the project on time!,neutral
4606,Loving my new workout routine!,neutral
4607,The service at this restaurant was terrible. Never coming back!,positive
4608,"This app crashes all the time, really frustrating.",negative
4609,Can't stop thinking about the movie I saw last night!,negative
4610,"It’s just another Monday, nothing special.",negative
4611,I hate waiting for customer service. It's so frustrating!,negative
4612,"The weather is nice today, perfect for a walk.",positive
4613,"This app crashes all the time, really frustrating.",neutral
4614,I feel so blessed to have such supportive friends!,positive
4615,"It’s just another Monday, nothing special.",negative
4616,So proud of my team for completing the project on time!,negative
4617,The service at this restaurant was terrible. Never coming back!,positive
4618,"I don't really have any plans this weekend, kind of boring.",positive
4619,I hate waiting for customer service. It's so frustrating!,negative
4620,I feel so blessed to have such supportive friends!,negative
4621,So proud of my team for completing the project on time!,negative
4622,The service at this restaurant was terrible. Never coming back!,neutral
4623,I'm not sure how I feel about this new technology.,negative
4624,"It’s just another Monday, nothing special.",positive
4625,Absolutely devastated by the news today.,negative
4626,I feel so blessed to have such supportive friends!,neutral
4627,Such an inspiring speech by the CEO today!,negative
4628,Really upset with the results of the election.,negative
4629,Really upset with the results of the election.,negative
4630,So proud of my team for completing the project on time!,positive
4631,Why do people always complain about everything?,negative
4632,"This app crashes all the time, really frustrating.",positive
4633,I'm not sure how I feel about this new technology.,positive
4634,I hate waiting for customer service. It's so frustrating!,negative
4635,"I don't really have any plans this weekend, kind of boring.",negative
4636,Such an inspiring speech by the CEO today!,neutral
4637,So excited for the weekend trip! Can't wait!,positive
4638,I love this new phone! It's amazing!,positive
4639,"The weather is nice today, perfect for a walk.",negative
4640,I hate waiting for customer service. It's so frustrating!,negative
4641,Absolutely devastated by the news today.,positive
4642,I love this new phone! It's amazing!,neutral
4643,I love this new phone! It's amazing!,positive
4644,Really upset with the results of the election.,negative
4645,I feel so blessed to have such supportive friends!,negative
4646,I'm not sure how I feel about this new technology.,neutral
4647,I'm not sure how I feel about this new technology.,neutral
4648,I hate waiting for customer service. It's so frustrating!,positive
4649,Loving my new workout routine!,positive
4650,I'm so angry about the way the game ended last night!,negative
4651,I hate waiting for customer service. It's so frustrating!,neutral
4652,I hate waiting for customer service. It's so frustrating!,positive
4653,"I'm indifferent to the whole situation, not bothered either way.",negative
4654,Loving my new workout routine!,negative
4655,The service at this restaurant was terrible. Never coming back!,neutral
4656,I love this new phone! It's amazing!,neutral
4657,Really upset with the results of the election.,positive
4658,I feel so blessed to have such supportive friends!,negative
4659,"I don't really have any plans this weekend, kind of boring.",neutral
4660,Loving my new workout routine!,neutral
4661,So proud of my team for completing the project on time!,neutral
4662,I'm not sure how I feel about this new technology.,neutral
4663,I feel so blessed to have such supportive friends!,neutral
4664,Absolutely devastated by the news today.,positive
4665,I'm so angry about the way the game ended last night!,positive
4666,Absolutely devastated by the news today.,neutral
4667,I hate waiting for customer service. It's so frustrating!,negative
4668,"I don't really have any plans this weekend, kind of boring.",positive
4669,"It’s just another Monday, nothing special.",negative
4670,"I'm indifferent to the whole situation, not bothered either way.",positive
4671,I hate waiting for customer service. It's so frustrating!,negative
4672,The service at this restaurant was terrible. Never coming back!,negative
4673,Such an inspiring speech by the CEO today!,neutral
4674,The service at this restaurant was terrible. Never coming back!,neutral
4675,So proud of my team for completing the project on time!,negative
4676,Absolutely devastated by the news today.,negative
4677,I hate waiting for customer service. It's so frustrating!,negative
4678,I'm so angry about the way the game ended last night!,negative
4679,I hate waiting for customer service. It's so frustrating!,neutral
4680,"The weather is nice today, perfect for a walk.",neutral
4681,So excited for the weekend trip! Can't wait!,positive
4682,I love this new phone! It's amazing!,neutral
4683,So excited for the weekend trip! Can't wait!,positive
4684,"The weather is nice today, perfect for a walk.",positive
4685,"This app crashes all the time, really frustrating.",neutral
4686,"It’s just another Monday, nothing special.",neutral
4687,Just got a promotion at work! Feeling on top of the world!,positive
4688,Loving my new workout routine!,positive
4689,"I don't really have any plans this weekend, kind of boring.",negative
4690,I'm so angry about the way the game ended last night!,negative
4691,"The weather is nice today, perfect for a walk.",negative
4692,Can't stop thinking about the movie I saw last night!,positive
4693,I'm so angry about the way the game ended last night!,negative
4694,Why do people always complain about everything?,positive
4695,Why do people always complain about everything?,neutral
4696,"This app crashes all the time, really frustrating.",negative
4697,So excited for the weekend trip! Can't wait!,negative
4698,I feel so blessed to have such supportive friends!,neutral
4699,Such an inspiring speech by the CEO today!,neutral
4700,I'm so angry about the way the game ended last night!,neutral
4701,"It’s just another Monday, nothing special.",neutral
4702,Can't stop thinking about the movie I saw last night!,neutral
4703,Such an inspiring speech by the CEO today!,negative
4704,"This app crashes all the time, really frustrating.",positive
4705,Can't stop thinking about the movie I saw last night!,negative
4706,Can't stop thinking about the movie I saw last night!,positive
4707,Really upset with the results of the election.,neutral
4708,"The weather is nice today, perfect for a walk.",neutral
4709,Loving my new workout routine!,negative
4710,I'm so angry about the way the game ended last night!,negative
4711,Why do people always complain about everything?,negative
4712,I feel so blessed to have such supportive friends!,negative
4713,Why do people always complain about everything?,negative
4714,"This app crashes all the time, really frustrating.",negative
4715,Absolutely devastated by the news today.,neutral
4716,I'm so angry about the way the game ended last night!,neutral
4717,I feel so blessed to have such supportive friends!,positive
4718,I feel so blessed to have such supportive friends!,negative
4719,So excited for the weekend trip! Can't wait!,negative
4720,"I don't really have any plans this weekend, kind of boring.",neutral
4721,So proud of my team for completing the project on time!,neutral
4722,"This app crashes all the time, really frustrating.",neutral
